Wall time,Step,Value
1713605103.7311854,0,1.0406616926193237
1713605267.0127685,2,0.5860920548439026
1713605432.9423923,4,0.5272170901298523
1713605596.3220854,6,0.517103910446167
1713605759.9580586,8,0.47689616680145264
1713605921.6404712,10,0.44283294677734375
1713606084.262721,12,0.4029662311077118
1713606247.7704625,14,0.4182402491569519
1713606408.9880717,16,0.4121547043323517
1713606572.6442049,18,0.41379937529563904
1713606734.967542,20,0.4140476882457733
1713606896.381666,22,0.3693585991859436
1713607058.9881415,24,0.39271435141563416
1713607219.8565826,26,0.4112870395183563
1713607383.1324034,28,0.39832961559295654
1713607545.0933883,30,0.352478951215744
1713607707.3645382,32,0.349984735250473
1713607868.8045642,34,0.3321909010410309
1713608029.6068969,36,0.3369259834289551
1713608192.0612347,38,0.3568642735481262
1713608355.8928137,40,0.3205558657646179
1713608517.1281745,42,0.34752050042152405
1713608678.359533,44,0.32818281650543213
1713608841.0999787,46,0.32189908623695374
1713609016.7646391,48,0.3230492174625397
1713609182.7776077,50,0.32242298126220703
1713609374.5910716,52,0.29601049423217773
1713609539.300457,54,0.3262394964694977
1713609703.0207262,56,0.2814120948314667
1713609865.6116512,58,0.3508496582508087
1713610027.226121,60,0.33027544617652893
1713610189.9823544,62,0.319509893655777
1713610352.040194,64,0.31039708852767944
1713610514.470195,66,0.32349035143852234
1713610676.5147243,68,0.33392956852912903
1713610838.2517574,70,0.3048339784145355
1713611001.6385872,72,0.3222186863422394
1713611164.9182122,74,0.3120706379413605
1713611327.0078852,76,0.3192453384399414
1713611488.627633,78,0.32471194863319397
1713611651.5291953,80,0.2998444139957428
1713611812.961518,82,0.30261993408203125
1713611973.8726423,84,0.30550578236579895
1713612135.9505298,86,0.2997633218765259
1713612299.4327433,88,0.29327937960624695
1713612462.1901004,90,0.304908812046051
1713612622.8431115,92,0.28811734914779663
1713612784.405442,94,0.3085993528366089
1713612948.0379019,96,0.3054918944835663
1713613110.5056732,98,0.30739516019821167
1713613275.41283,100,0.283629834651947
1713613439.072919,102,0.32408809661865234
1713613613.676741,104,0.3049300014972687
1713613775.981539,106,0.2904171049594879
1713613940.4328625,108,0.27688923478126526
1713614102.954422,110,0.26716330647468567
1713614265.3567302,112,0.29788607358932495
1713614428.6095073,114,0.29335102438926697
1713614592.3465152,116,0.30178576707839966
1713614753.985568,118,0.28097161650657654
1713614916.3154192,120,0.2970865070819855
1713615077.5840657,122,0.27441567182540894
1713615240.225968,124,0.3008785843849182
1713615400.901898,126,0.30122271180152893
1713615562.5392487,128,0.2591201663017273
1713615724.1916897,130,0.276886522769928
1713615888.4464896,132,0.2772309482097626
1713616049.060815,134,0.2983057200908661
1713616212.2791774,136,0.3059288561344147
1713616373.9478307,138,0.29493653774261475
1713616536.9098847,140,0.2719521224498749
1713616699.9674675,142,0.2780599296092987
1713616862.5125082,144,0.29124510288238525
1713617026.2317817,146,0.2581378221511841
1713617190.163732,148,0.28354886174201965
1713617358.3398633,150,0.29732030630111694
1713617521.3271375,152,0.3096189796924591
1713617683.274307,154,0.27508068084716797
1713617856.9277027,156,0.2910522520542145
1713618020.1648788,158,0.2628743350505829
